week_start,town,county,drug,signal,units_sold,drug_weight
2023-04-10,Nakuru,Nakuru,Flagyl,gi,121,0.85
2023-04-17,Nakuru,Nakuru,Flagyl,gi,94,0.85
2023-04-24,Nakuru,Nakuru,Flagyl,gi,108,0.85
2023-05-01,Nakuru,Nakuru,Flagyl,gi,54,0.85
2023-05-08,Nakuru,Nakuru,Flagyl,gi,83,0.85
2023-05-15,Nakuru,Nakuru,Flagyl,gi,54,0.85
2023-05-22,Nakuru,Nakuru,Flagyl,gi,101,0.85
2023-05-29,Nakuru,Nakuru,Flagyl,gi,109,0.85
2023-06-05,Nakuru,Nakuru,Flagyl,gi,114,0.85
2023-06-12,Nakuru,Nakuru,Flagyl,gi,139,0.85
2023-06-19,Nakuru,Nakuru,Flagyl,gi,99,0.85
2023-06-26,Nakuru,Nakuru,Flagyl,gi,143,0.85
2023-07-03,Nakuru,Nakuru,Flagyl,gi,122,0.85
2023-07-10,Nakuru,Nakuru,Flagyl,gi,240,0.85
2023-07-17,Nakuru,Nakuru,Flagyl,gi,255,0.85
2023-07-24,Nakuru,Nakuru,Flagyl,gi,153,0.85
2023-07-31,Nakuru,Nakuru,Flagyl,gi,191,0.85
2023-08-07,Nakuru,Nakuru,Flagyl,gi,226,0.85
2023-08-14,Nakuru,Nakuru,Flagyl,gi,252,0.85
2023-08-21,Nakuru,Nakuru,Flagyl,gi,95,0.85
2023-08-28,Nakuru,Nakuru,Flagyl,gi,136,0.85
2023-09-04,Nakuru,Nakuru,Flagyl,gi,109,0.85
2023-09-11,Nakuru,Nakuru,Flagyl,gi,113,0.85
2023-09-18,Nakuru,Nakuru,Flagyl,gi,89,0.85
2023-09-25,Nakuru,Nakuru,Flagyl,gi,62,0.85
2023-10-02,Nakuru,Nakuru,Flagyl,gi,75,0.85
2023-10-09,Nakuru,Nakuru,Flagyl,gi,61,0.85
2023-10-16,Nakuru,Nakuru,Flagyl,gi,96,0.85
2023-10-23,Nakuru,Nakuru,Flagyl,gi,85,0.85
2023-10-30,Nakuru,Nakuru,Flagyl,gi,147,0.85
2023-11-06,Nakuru,Nakuru,Flagyl,gi,131,0.85
2023-11-13,Nakuru,Nakuru,Flagyl,gi,115,0.85
2023-11-20,Nakuru,Nakuru,Flagyl,gi,127,0.85
2023-11-27,Nakuru,Nakuru,Flagyl,gi,85,0.85
2023-12-04,Nakuru,Nakuru,Flagyl,gi,92,0.85
2023-12-11,Nakuru,Nakuru,Flagyl,gi,74,0.85
2023-12-18,Nakuru,Nakuru,Flagyl,gi,89,0.85
2023-12-25,Nakuru,Nakuru,Flagyl,gi,116,0.85
2024-01-01,Nakuru,Nakuru,Flagyl,gi,95,0.85
2024-01-08,Nakuru,Nakuru,Flagyl,gi,102,0.85
2024-01-15,Nakuru,Nakuru,Flagyl,gi,80,0.85
2024-01-22,Nakuru,Nakuru,Flagyl,gi,97,0.85
2024-01-29,Nakuru,Nakuru,Flagyl,gi,113,0.85
2024-02-05,Nakuru,Nakuru,Flagyl,gi,115,0.85
2024-02-12,Nakuru,Nakuru,Flagyl,gi,89,0.85
2024-02-19,Nakuru,Nakuru,Flagyl,gi,133,0.85
2024-02-26,Nakuru,Nakuru,Flagyl,gi,105,0.85
2024-03-04,Nakuru,Nakuru,Flagyl,gi,79,0.85
2024-03-11,Nakuru,Nakuru,Flagyl,gi,144,0.85
2024-03-18,Nakuru,Nakuru,Flagyl,gi,157,0.85
2024-03-25,Nakuru,Nakuru,Flagyl,gi,153,0.85
2024-04-01,Nakuru,Nakuru,Flagyl,gi,191,0.85
2024-04-08,Nakuru,Nakuru,Flagyl,gi,199,0.85
2024-04-15,Nakuru,Nakuru,Flagyl,gi,153,0.85
2024-04-22,Nakuru,Nakuru,Flagyl,gi,112,0.85
2024-04-29,Nakuru,Nakuru,Flagyl,gi,95,0.85
2024-05-06,Nakuru,Nakuru,Flagyl,gi,61,0.85
2024-05-13,Nakuru,Nakuru,Flagyl,gi,63,0.85
2024-05-20,Nakuru,Nakuru,Flagyl,gi,80,0.85
2024-05-27,Nakuru,Nakuru,Flagyl,gi,125,0.85
2024-06-03,Nakuru,Nakuru,Flagyl,gi,116,0.85
2024-06-10,Nakuru,Nakuru,Flagyl,gi,90,0.85
2024-06-17,Nakuru,Nakuru,Flagyl,gi,124,0.85
2024-06-24,Nakuru,Nakuru,Flagyl,gi,87,0.85
2024-07-01,Nakuru,Nakuru,Flagyl,gi,124,0.85
2024-07-08,Nakuru,Nakuru,Flagyl,gi,91,0.85
2024-07-15,Nakuru,Nakuru,Flagyl,gi,84,0.85
2024-07-22,Nakuru,Nakuru,Flagyl,gi,86,0.85
2024-07-29,Nakuru,Nakuru,Flagyl,gi,69,0.85
2024-08-05,Nakuru,Nakuru,Flagyl,gi,77,0.85
2024-08-12,Nakuru,Nakuru,Flagyl,gi,98,0.85
2024-08-19,Nakuru,Nakuru,Flagyl,gi,131,0.85
2024-08-26,Nakuru,Nakuru,Flagyl,gi,89,0.85
2024-09-02,Nakuru,Nakuru,Flagyl,gi,65,0.85
2024-09-09,Nakuru,Nakuru,Flagyl,gi,100,0.85
2024-09-16,Nakuru,Nakuru,Flagyl,gi,105,0.85
2024-09-23,Nakuru,Nakuru,Flagyl,gi,101,0.85
2024-09-30,Nakuru,Nakuru,Flagyl,gi,67,0.85
2024-10-07,Nakuru,Nakuru,Flagyl,gi,80,0.85
2024-10-14,Nakuru,Nakuru,Flagyl,gi,114,0.85
2024-10-21,Nakuru,Nakuru,Flagyl,gi,77,0.85
2024-10-28,Nakuru,Nakuru,Flagyl,gi,106,0.85
2024-11-04,Nakuru,Nakuru,Flagyl,gi,118,0.85
2024-11-11,Nakuru,Nakuru,Flagyl,gi,121,0.85
2024-11-18,Nakuru,Nakuru,Flagyl,gi,99,0.85
2024-11-25,Nakuru,Nakuru,Flagyl,gi,98,0.85
2024-12-02,Nakuru,Nakuru,Flagyl,gi,53,0.85
2024-12-09,Nakuru,Nakuru,Flagyl,gi,65,0.85
2024-12-16,Nakuru,Nakuru,Flagyl,gi,91,0.85
2024-12-23,Nakuru,Nakuru,Flagyl,gi,83,0.85
2024-12-30,Nakuru,Nakuru,Flagyl,gi,86,0.85
2023-01-02,Nakuru,Nakuru,ORS,gi,152,0.8
2023-01-09,Nakuru,Nakuru,ORS,gi,164,0.8
2023-01-16,Nakuru,Nakuru,ORS,gi,173,0.8
2023-01-23,Nakuru,Nakuru,ORS,gi,154,0.8
2023-01-30,Nakuru,Nakuru,ORS,gi,211,0.8
2023-02-06,Nakuru,Nakuru,ORS,gi,200,0.8
2023-02-13,Nakuru,Nakuru,ORS,gi,183,0.8
2023-02-20,Nakuru,Nakuru,ORS,gi,159,0.8
2023-02-27,Nakuru,Nakuru,ORS,gi,136,0.8
2023-03-06,Nakuru,Nakuru,ORS,gi,136,0.8
2023-03-13,Nakuru,Nakuru,ORS,gi,139,0.8
2023-03-20,Nakuru,Nakuru,ORS,gi,161,0.8
2023-03-27,Nakuru,Nakuru,ORS,gi,192,0.8
2023-04-03,Nakuru,Nakuru,ORS,gi,194,0.8
2023-04-10,Nakuru,Nakuru,ORS,gi,239,0.8
2023-04-17,Nakuru,Nakuru,ORS,gi,139,0.8
2023-04-24,Nakuru,Nakuru,ORS,gi,186,0.8
2023-05-01,Nakuru,Nakuru,ORS,gi,145,0.8
2023-05-08,Nakuru,Nakuru,ORS,gi,347,0.8
2023-05-15,Nakuru,Nakuru,ORS,gi,317,0.8
2023-05-22,Nakuru,Nakuru,ORS,gi,407,0.8
2023-05-29,Nakuru,Nakuru,ORS,gi,467,0.8
2023-06-05,Nakuru,Nakuru,ORS,gi,391,0.8
2023-06-12,Nakuru,Nakuru,ORS,gi,491,0.8
2023-06-19,Nakuru,Nakuru,ORS,gi,200,0.8
2023-06-26,Nakuru,Nakuru,ORS,gi,164,0.8
2023-07-03,Nakuru,Nakuru,ORS,gi,148,0.8
2023-07-10,Nakuru,Nakuru,ORS,gi,107,0.8
2023-07-17,Nakuru,Nakuru,ORS,gi,128,0.8
2023-07-24,Nakuru,Nakuru,ORS,gi,99,0.8
2023-07-31,Nakuru,Nakuru,ORS,gi,121,0.8
2023-08-07,Nakuru,Nakuru,ORS,gi,156,0.8
2023-08-14,Nakuru,Nakuru,ORS,gi,162,0.8
2023-08-21,Nakuru,Nakuru,ORS,gi,156,0.8
2023-08-28,Nakuru,Nakuru,ORS,gi,131,0.8
2023-09-04,Nakuru,Nakuru,ORS,gi,197,0.8
2023-09-11,Nakuru,Nakuru,ORS,gi,198,0.8
2023-09-18,Nakuru,Nakuru,ORS,gi,153,0.8
2023-09-25,Nakuru,Nakuru,ORS,gi,137,0.8
2023-10-02,Nakuru,Nakuru,ORS,gi,120,0.8
2023-10-09,Nakuru,Nakuru,ORS,gi,176,0.8
2023-10-16,Nakuru,Nakuru,ORS,gi,124,0.8
2023-10-23,Nakuru,Nakuru,ORS,gi,167,0.8
2023-10-30,Nakuru,Nakuru,ORS,gi,250,0.8
2023-11-06,Nakuru,Nakuru,ORS,gi,362,0.8
2023-11-13,Nakuru,Nakuru,ORS,gi,329,0.8
2023-11-20,Nakuru,Nakuru,ORS,gi,328,0.8
2023-11-27,Nakuru,Nakuru,ORS,gi,297,0.8
2023-12-04,Nakuru,Nakuru,ORS,gi,292,0.8
2023-12-11,Nakuru,Nakuru,ORS,gi,130,0.8
2023-12-18,Nakuru,Nakuru,ORS,gi,160,0.8
2023-12-25,Nakuru,Nakuru,ORS,gi,136,0.8
2024-01-01,Nakuru,Nakuru,ORS,gi,168,0.8
2024-01-08,Nakuru,Nakuru,ORS,gi,145,0.8
2024-01-15,Nakuru,Nakuru,ORS,gi,160,0.8
2024-01-22,Nakuru,Nakuru,ORS,gi,196,0.8
2024-01-29,Nakuru,Nakuru,ORS,gi,201,0.8
2024-02-05,Nakuru,Nakuru,ORS,gi,158,0.8
2024-02-12,Nakuru,Nakuru,ORS,gi,174,0.8
2024-02-19,Nakuru,Nakuru,ORS,gi,199,0.8
2024-02-26,Nakuru,Nakuru,ORS,gi,111,0.8
2024-03-04,Nakuru,Nakuru,ORS,gi,147,0.8
2024-03-11,Nakuru,Nakuru,ORS,gi,137,0.8
2024-03-18,Nakuru,Nakuru,ORS,gi,105,0.8
2024-03-25,Nakuru,Nakuru,ORS,gi,142,0.8
2024-04-01,Nakuru,Nakuru,ORS,gi,161,0.8
2024-04-08,Nakuru,Nakuru,ORS,gi,174,0.8
2024-04-15,Nakuru,Nakuru,ORS,gi,186,0.8
2024-04-22,Nakuru,Nakuru,ORS,gi,106,0.8
2024-04-29,Nakuru,Nakuru,ORS,gi,167,0.8
2024-05-06,Nakuru,Nakuru,ORS,gi,120,0.8
2024-05-13,Nakuru,Nakuru,ORS,gi,145,0.8
2024-05-20,Nakuru,Nakuru,ORS,gi,136,0.8
2024-05-27,Nakuru,Nakuru,ORS,gi,185,0.8
2024-06-03,Nakuru,Nakuru,ORS,gi,208,0.8
2024-06-10,Nakuru,Nakuru,ORS,gi,219,0.8
2024-06-17,Nakuru,Nakuru,ORS,gi,176,0.8
2024-06-24,Nakuru,Nakuru,ORS,gi,294,0.8
2024-07-01,Nakuru,Nakuru,ORS,gi,294,0.8
2024-07-08,Nakuru,Nakuru,ORS,gi,304,0.8
2024-07-15,Nakuru,Nakuru,ORS,gi,225,0.8
2024-07-22,Nakuru,Nakuru,ORS,gi,201,0.8
2024-07-29,Nakuru,Nakuru,ORS,gi,253,0.8
2024-08-05,Nakuru,Nakuru,ORS,gi,140,0.8
2024-08-12,Nakuru,Nakuru,ORS,gi,152,0.8
2024-08-19,Nakuru,Nakuru,ORS,gi,184,0.8
2024-08-26,Nakuru,Nakuru,ORS,gi,191,0.8
2024-09-02,Nakuru,Nakuru,ORS,gi,201,0.8
2024-09-09,Nakuru,Nakuru,ORS,gi,196,0.8
2024-09-16,Nakuru,Nakuru,ORS,gi,136,0.8
2024-09-23,Nakuru,Nakuru,ORS,gi,125,0.8
2024-09-30,Nakuru,Nakuru,ORS,gi,103,0.8
2024-10-07,Nakuru,Nakuru,ORS,gi,172,0.8
2024-10-14,Nakuru,Nakuru,ORS,gi,159,0.8
2024-10-21,Nakuru,Nakuru,ORS,gi,179,0.8
2024-10-28,Nakuru,Nakuru,ORS,gi,190,0.8
2024-11-04,Nakuru,Nakuru,ORS,gi,171,0.8
2024-11-11,Nakuru,Nakuru,ORS,gi,233,0.8
2024-11-18,Nakuru,Nakuru,ORS,gi,189,0.8
2024-11-25,Nakuru,Nakuru,ORS,gi,163,0.8
2024-12-02,Nakuru,Nakuru,ORS,gi,119,0.8
2024-12-09,Nakuru,Nakuru,ORS,gi,99,0.8
2024-12-16,Nakuru,Nakuru,ORS,gi,136,0.8
2024-12-23,Nakuru,Nakuru,ORS,gi,145,0.8
2024-12-30,Nakuru,Nakuru,ORS,gi,119,0.8
2023-01-02,Nakuru,Nakuru,Imodium,gi,65,0.7
2023-01-09,Nakuru,Nakuru,Imodium,gi,68,0.7
2023-01-16,Nakuru,Nakuru,Imodium,gi,68,0.7
2023-01-23,Nakuru,Nakuru,Imodium,gi,72,0.7
2023-01-30,Nakuru,Nakuru,Imodium,gi,102,0.7
2023-02-06,Nakuru,Nakuru,Imodium,gi,69,0.7
2023-02-13,Nakuru,Nakuru,Imodium,gi,85,0.7
2023-02-20,Nakuru,Nakuru,Imodium,gi,243,0.7
2023-02-27,Nakuru,Nakuru,Imodium,gi,194,0.7
2023-03-06,Nakuru,Nakuru,Imodium,gi,211,0.7
2023-03-13,Nakuru,Nakuru,Imodium,gi,213,0.7
2023-03-20,Nakuru,Nakuru,Imodium,gi,288,0.7
2023-03-27,Nakuru,Nakuru,Imodium,gi,224,0.7
2023-04-03,Nakuru,Nakuru,Imodium,gi,77,0.7
2023-04-10,Nakuru,Nakuru,Imodium,gi,93,0.7
2023-04-17,Nakuru,Nakuru,Imodium,gi,81,0.7
2023-04-24,Nakuru,Nakuru,Imodium,gi,100,0.7
2023-05-01,Nakuru,Nakuru,Imodium,gi,77,0.7
2023-05-08,Nakuru,Nakuru,Imodium,gi,54,0.7
2023-05-15,Nakuru,Nakuru,Imodium,gi,40,0.7
2023-05-22,Nakuru,Nakuru,Imodium,gi,63,0.7
2023-05-29,Nakuru,Nakuru,Imodium,gi,72,0.7
2023-06-05,Nakuru,Nakuru,Imodium,gi,84,0.7
2023-06-12,Nakuru,Nakuru,Imodium,gi,100,0.7
2023-06-19,Nakuru,Nakuru,Imodium,gi,100,0.7
2023-06-26,Nakuru,Nakuru,Imodium,gi,77,0.7
2023-07-03,Nakuru,Nakuru,Imodium,gi,65,0.7
2023-07-10,Nakuru,Nakuru,Imodium,gi,60,0.7
2023-07-17,Nakuru,Nakuru,Imodium,gi,57,0.7
2023-07-24,Nakuru,Nakuru,Imodium,gi,51,0.7
2023-07-31,Nakuru,Nakuru,Imodium,gi,67,0.7
2023-08-07,Nakuru,Nakuru,Imodium,gi,64,0.7
2023-08-14,Nakuru,Nakuru,Imodium,gi,84,0.7
2023-08-21,Nakuru,Nakuru,Imodium,gi,89,0.7
2023-08-28,Nakuru,Nakuru,Imodium,gi,88,0.7
2023-09-04,Nakuru,Nakuru,Imodium,gi,70,0.7
2023-09-11,Nakuru,Nakuru,Imodium,gi,86,0.7
2023-09-18,Nakuru,Nakuru,Imodium,gi,96,0.7
2023-09-25,Nakuru,Nakuru,Imodium,gi,66,0.7
2023-10-02,Nakuru,Nakuru,Imodium,gi,30,0.7
2023-10-09,Nakuru,Nakuru,Imodium,gi,76,0.7
2023-10-16,Nakuru,Nakuru,Imodium,gi,65,0.7
2023-10-23,Nakuru,Nakuru,Imodium,gi,107,0.7
2023-10-30,Nakuru,Nakuru,Imodium,gi,86,0.7
2023-11-06,Nakuru,Nakuru,Imodium,gi,65,0.7
2023-11-13,Nakuru,Nakuru,Imodium,gi,59,0.7
2023-11-20,Nakuru,Nakuru,Imodium,gi,99,0.7
2023-11-27,Nakuru,Nakuru,Imodium,gi,85,0.7
2023-12-04,Nakuru,Nakuru,Imodium,gi,85,0.7
2023-12-11,Nakuru,Nakuru,Imodium,gi,54,0.7
2023-12-18,Nakuru,Nakuru,Imodium,gi,63,0.7
2023-12-25,Nakuru,Nakuru,Imodium,gi,69,0.7
2024-01-01,Nakuru,Nakuru,Imodium,gi,58,0.7
2024-01-08,Nakuru,Nakuru,Imodium,gi,69,0.7
2024-01-15,Nakuru,Nakuru,Imodium,gi,83,0.7
2024-01-22,Nakuru,Nakuru,Imodium,gi,74,0.7
2024-01-29,Nakuru,Nakuru,Imodium,gi,65,0.7
2024-02-05,Nakuru,Nakuru,Imodium,gi,87,0.7
2024-02-12,Nakuru,Nakuru,Imodium,gi,70,0.7
2024-02-19,Nakuru,Nakuru,Imodium,gi,38,0.7
2024-02-26,Nakuru,Nakuru,Imodium,gi,69,0.7
2024-03-04,Nakuru,Nakuru,Imodium,gi,45,0.7
2024-03-11,Nakuru,Nakuru,Imodium,gi,70,0.7
2024-03-18,Nakuru,Nakuru,Imodium,gi,80,0.7
2024-03-25,Nakuru,Nakuru,Imodium,gi,84,0.7
2024-04-01,Nakuru,Nakuru,Imodium,gi,117,0.7
2024-04-08,Nakuru,Nakuru,Imodium,gi,85,0.7
2024-04-15,Nakuru,Nakuru,Imodium,gi,81,0.7
2024-04-22,Nakuru,Nakuru,Imodium,gi,88,0.7
2024-04-29,Nakuru,Nakuru,Imodium,gi,72,0.7
2024-05-06,Nakuru,Nakuru,Imodium,gi,75,0.7
2024-05-13,Nakuru,Nakuru,Imodium,gi,44,0.7
2024-05-20,Nakuru,Nakuru,Imodium,gi,52,0.7
2024-05-27,Nakuru,Nakuru,Imodium,gi,81,0.7
2024-06-03,Nakuru,Nakuru,Imodium,gi,66,0.7
2024-06-10,Nakuru,Nakuru,Imodium,gi,93,0.7
2024-06-17,Nakuru,Nakuru,Imodium,gi,91,0.7
2024-06-24,Nakuru,Nakuru,Imodium,gi,76,0.7
2024-07-01,Nakuru,Nakuru,Imodium,gi,85,0.7
2024-07-08,Nakuru,Nakuru,Imodium,gi,114,0.7
2024-07-15,Nakuru,Nakuru,Imodium,gi,104,0.7
2024-07-22,Nakuru,Nakuru,Imodium,gi,99,0.7
2024-07-29,Nakuru,Nakuru,Imodium,gi,124,0.7
2024-08-05,Nakuru,Nakuru,Imodium,gi,133,0.7
2024-08-12,Nakuru,Nakuru,Imodium,gi,163,0.7
2024-08-19,Nakuru,Nakuru,Imodium,gi,90,0.7
2024-08-26,Nakuru,Nakuru,Imodium,gi,106,0.7
2024-09-02,Nakuru,Nakuru,Imodium,gi,84,0.7
2024-09-09,Nakuru,Nakuru,Imodium,gi,95,0.7
2024-09-16,Nakuru,Nakuru,Imodium,gi,83,0.7
2024-09-23,Nakuru,Nakuru,Imodium,gi,86,0.7
2024-09-30,Nakuru,Nakuru,Imodium,gi,53,0.7
2024-10-07,Nakuru,Nakuru,Imodium,gi,60,0.7
2024-10-14,Nakuru,Nakuru,Imodium,gi,87,0.7
2024-10-21,Nakuru,Nakuru,Imodium,gi,85,0.7
2024-10-28,Nakuru,Nakuru,Imodium,gi,101,0.7
2024-11-04,Nakuru,Nakuru,Imodium,gi,96,0.7
2024-11-11,Nakuru,Nakuru,Imodium,gi,58,0.7
2024-11-18,Nakuru,Nakuru,Imodium,gi,85,0.7
2024-11-25,Nakuru,Nakuru,Imodium,gi,76,0.7
2024-12-02,Nakuru,Nakuru,Imodium,gi,65,0.7
2024-12-09,Nakuru,Nakuru,Imodium,gi,53,0.7
2024-12-16,Nakuru,Nakuru,Imodium,gi,49,0.7
2024-12-23,Nakuru,Nakuru,Imodium,gi,83,0.7
2024-12-30,Nakuru,Nakuru,Imodium,gi,68,0.7
2023-01-02,Nakuru,Nakuru,Septrin,respiratory,87,0.8
2023-01-09,Nakuru,Nakuru,Septrin,respiratory,73,0.8
2023-01-16,Nakuru,Nakuru,Septrin,respiratory,63,0.8
2023-01-23,Nakuru,Nakuru,Septrin,respiratory,76,0.8
2023-01-30,Nakuru,Nakuru,Septrin,respiratory,73,0.8
2023-02-06,Nakuru,Nakuru,Septrin,respiratory,90,0.8
2023-02-13,Nakuru,Nakuru,Septrin,respiratory,55,0.8
2023-02-20,Nakuru,Nakuru,Septrin,respiratory,130,0.8
2023-02-27,Nakuru,Nakuru,Septrin,respiratory,119,0.8
2023-03-06,Nakuru,Nakuru,Septrin,respiratory,102,0.8
2023-03-13,Nakuru,Nakuru,Septrin,respiratory,142,0.8
2023-03-20,Nakuru,Nakuru,Septrin,respiratory,129,0.8
2023-03-27,Nakuru,Nakuru,Septrin,respiratory,101,0.8
2023-04-03,Nakuru,Nakuru,Septrin,respiratory,75,0.8
2023-04-10,Nakuru,Nakuru,Septrin,respiratory,77,0.8
2023-04-17,Nakuru,Nakuru,Septrin,respiratory,149,0.8
2023-04-24,Nakuru,Nakuru,Septrin,respiratory,166,0.8
2023-05-01,Nakuru,Nakuru,Septrin,respiratory,136,0.8
2023-05-08,Nakuru,Nakuru,Septrin,respiratory,172,0.8
2023-05-15,Nakuru,Nakuru,Septrin,respiratory,134,0.8
2023-05-22,Nakuru,Nakuru,Septrin,respiratory,117,0.8
2023-05-29,Nakuru,Nakuru,Septrin,respiratory,62,0.8
2023-06-05,Nakuru,Nakuru,Septrin,respiratory,74,0.8
2023-06-12,Nakuru,Nakuru,Septrin,respiratory,74,0.8
2023-06-19,Nakuru,Nakuru,Septrin,respiratory,79,0.8
2023-06-26,Nakuru,Nakuru,Septrin,respiratory,90,0.8
2023-07-03,Nakuru,Nakuru,Septrin,respiratory,121,0.8
2023-07-10,Nakuru,Nakuru,Septrin,respiratory,113,0.8
2023-07-17,Nakuru,Nakuru,Septrin,respiratory,88,0.8
2023-07-24,Nakuru,Nakuru,Septrin,respiratory,125,0.8
2023-07-31,Nakuru,Nakuru,Septrin,respiratory,87,0.8
2023-08-07,Nakuru,Nakuru,Septrin,respiratory,122,0.8
2023-08-14,Nakuru,Nakuru,Septrin,respiratory,123,0.8
2023-08-21,Nakuru,Nakuru,Septrin,respiratory,78,0.8
2023-08-28,Nakuru,Nakuru,Septrin,respiratory,91,0.8
2023-09-04,Nakuru,Nakuru,Septrin,respiratory,84,0.8
2023-09-11,Nakuru,Nakuru,Septrin,respiratory,89,0.8
2023-09-18,Nakuru,Nakuru,Septrin,respiratory,77,0.8
2023-09-25,Nakuru,Nakuru,Septrin,respiratory,64,0.8
2023-10-02,Nakuru,Nakuru,Septrin,respiratory,84,0.8
2023-10-09,Nakuru,Nakuru,Septrin,respiratory,68,0.8
2023-10-16,Nakuru,Nakuru,Septrin,respiratory,76,0.8
2023-10-23,Nakuru,Nakuru,Septrin,respiratory,73,0.8
2023-10-30,Nakuru,Nakuru,Septrin,respiratory,88,0.8
2023-11-06,Nakuru,Nakuru,Septrin,respiratory,83,0.8
2023-11-13,Nakuru,Nakuru,Septrin,respiratory,90,0.8
2023-11-20,Nakuru,Nakuru,Septrin,respiratory,75,0.8
2023-11-27,Nakuru,Nakuru,Septrin,respiratory,106,0.8
2023-12-04,Nakuru,Nakuru,Septrin,respiratory,138,0.8
2023-12-11,Nakuru,Nakuru,Septrin,respiratory,133,0.8
2023-12-18,Nakuru,Nakuru,Septrin,respiratory,97,0.8
2023-12-25,Nakuru,Nakuru,Septrin,respiratory,86,0.8
2024-01-01,Nakuru,Nakuru,Septrin,respiratory,77,0.8
2024-01-08,Nakuru,Nakuru,Septrin,respiratory,63,0.8
2024-01-15,Nakuru,Nakuru,Septrin,respiratory,64,0.8
2024-01-22,Nakuru,Nakuru,Septrin,respiratory,83,0.8
2024-01-29,Nakuru,Nakuru,Septrin,respiratory,89,0.8
2024-02-05,Nakuru,Nakuru,Septrin,respiratory,81,0.8
2024-02-12,Nakuru,Nakuru,Septrin,respiratory,105,0.8
2024-02-19,Nakuru,Nakuru,Septrin,respiratory,116,0.8
2024-02-26,Nakuru,Nakuru,Septrin,respiratory,122,0.8
2024-03-04,Nakuru,Nakuru,Septrin,respiratory,128,0.8
2024-03-11,Nakuru,Nakuru,Septrin,respiratory,139,0.8
2024-03-18,Nakuru,Nakuru,Septrin,respiratory,106,0.8
2024-03-25,Nakuru,Nakuru,Septrin,respiratory,82,0.8
2024-04-01,Nakuru,Nakuru,Septrin,respiratory,114,0.8
2024-04-08,Nakuru,Nakuru,Septrin,respiratory,175,0.8
2024-04-15,Nakuru,Nakuru,Septrin,respiratory,266,0.8
2024-04-22,Nakuru,Nakuru,Septrin,respiratory,326,0.8
2024-04-29,Nakuru,Nakuru,Septrin,respiratory,368,0.8
2024-05-06,Nakuru,Nakuru,Septrin,respiratory,355,0.8
2024-05-13,Nakuru,Nakuru,Septrin,respiratory,341,0.8
2024-05-20,Nakuru,Nakuru,Septrin,respiratory,155,0.8
2024-05-27,Nakuru,Nakuru,Septrin,respiratory,94,0.8
2024-06-03,Nakuru,Nakuru,Septrin,respiratory,77,0.8
2024-06-10,Nakuru,Nakuru,Septrin,respiratory,69,0.8
2024-06-17,Nakuru,Nakuru,Septrin,respiratory,85,0.8
2024-06-24,Nakuru,Nakuru,Septrin,respiratory,93,0.8
2024-07-01,Nakuru,Nakuru,Septrin,respiratory,111,0.8
2024-07-08,Nakuru,Nakuru,Septrin,respiratory,121,0.8
2024-07-15,Nakuru,Nakuru,Septrin,respiratory,134,0.8
2024-07-22,Nakuru,Nakuru,Septrin,respiratory,109,0.8
2024-07-29,Nakuru,Nakuru,Septrin,respiratory,98,0.8
2024-08-05,Nakuru,Nakuru,Septrin,respiratory,143,0.8
2024-08-12,Nakuru,Nakuru,Septrin,respiratory,110,0.8
2024-08-19,Nakuru,Nakuru,Septrin,respiratory,102,0.8
2024-08-26,Nakuru,Nakuru,Septrin,respiratory,55,0.8
2024-09-02,Nakuru,Nakuru,Septrin,respiratory,87,0.8
2024-09-09,Nakuru,Nakuru,Septrin,respiratory,69,0.8
2024-09-16,Nakuru,Nakuru,Septrin,respiratory,66,0.8
2024-09-23,Nakuru,Nakuru,Septrin,respiratory,74,0.8
2024-09-30,Nakuru,Nakuru,Septrin,respiratory,64,0.8
2024-10-07,Nakuru,Nakuru,Septrin,respiratory,75,0.8
2024-10-14,Nakuru,Nakuru,Septrin,respiratory,73,0.8
2024-10-21,Nakuru,Nakuru,Septrin,respiratory,87,0.8
2024-10-28,Nakuru,Nakuru,Septrin,respiratory,92,0.8
2024-11-04,Nakuru,Nakuru,Septrin,respiratory,92,0.8
2024-11-11,Nakuru,Nakuru,Septrin,respiratory,60,0.8
2024-11-18,Nakuru,Nakuru,Septrin,respiratory,91,0.8
2024-11-25,Nakuru,Nakuru,Septrin,respiratory,77,0.8
2024-12-02,Nakuru,Nakuru,Septrin,respiratory,103,0.8
2024-12-09,Nakuru,Nakuru,Septrin,respiratory,115,0.8
2024-12-16,Nakuru,Nakuru,Septrin,respiratory,133,0.8
2024-12-23,Nakuru,Nakuru,Septrin,respiratory,108,0.8
2024-12-30,Nakuru,Nakuru,Septrin,respiratory,69,0.8
2023-01-02,Nakuru,Nakuru,Amoxicillin,respiratory,48,0.75
2023-01-09,Nakuru,Nakuru,Amoxicillin,respiratory,52,0.75
2023-01-16,Nakuru,Nakuru,Amoxicillin,respiratory,46,0.75
2023-01-23,Nakuru,Nakuru,Amoxicillin,respiratory,52,0.75
2023-01-30,Nakuru,Nakuru,Amoxicillin,respiratory,48,0.75
2023-02-06,Nakuru,Nakuru,Amoxicillin,respiratory,74,0.75
2023-02-13,Nakuru,Nakuru,Amoxicillin,respiratory,192,0.75
2023-02-20,Nakuru,Nakuru,Amoxicillin,respiratory,189,0.75
2023-02-27,Nakuru,Nakuru,Amoxicillin,respiratory,257,0.75
2023-03-06,Nakuru,Nakuru,Amoxicillin,respiratory,237,0.75
